Time,Time Code,Country Name,Country Code,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate) [SL.TLF.CACT.ZS]","Labor force participation rate, total (% of total population ages 15+) (national estimate) [SL.TLF.CACT.NE.ZS]",Employment in agriculture (% of total employment) (modeled ILO estimate) [SL.AGR.EMPL.ZS],"Employers, total (% of total employment) (modeled ILO estimate) [SL.EMP.MPYR.ZS]",Employment in industry (% of total employment) (modeled ILO estimate) [SL.IND.EMPL.ZS],Employment in services (% of total employment) (modeled ILO estimate) [SL.SRV.EMPL.ZS],"Employment to population ratio, 15+, total (%) (modeled ILO estimate) [SL.EMP.TOTL.SP.ZS]","Employment to population ratio, 15+, total (%) (national estimate) [SL.EMP.TOTL.SP.NE.ZS]","Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]","Unemployment, total (% of total labor force) (national estimate) [SL.UEM.TOTL.NE.ZS]","Children in employment, total (% of children ages 7-14) [SL.TLF.0714.ZS]",GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG]
2022,YR2022,Antigua and Barbuda,ATG,..,..,..,..,..,..,..,..,..,..,..,8.458733325,7.829470706
2022,YR2022,Argentina,ARG,60.222,..,..,..,..,..,56.313,..,6.491,..,..,5.243044499,4.273163738
2022,YR2022,Armenia,ARM,62.701,..,..,..,..,..,54.828,..,12.557,..,..,12.6,13.02541852
2022,YR2022,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..,..
2022,YR2022,Australia,AUS,66.39,66.62,..,..,..,..,63.96,64.16,3.661,3.7,..,3.617588572,2.457502628
2022,YR2022,Austria,AUT,61.663,61.51,..,..,..,..,58.761,58.44,4.707,4.99,..,4.996942407,3.989868963
2022,YR2022,Azerbaijan,AZE,66.277,65.7,..,..,..,..,62.657,62,5.462,5.65,..,4.616522963,4.233364908
2022,YR2022,"Bahamas, The",BHS,72.255,..,..,..,..,..,64.989,..,10.056,..,..,14.36896003,13.78928204
2022,YR2022,Bahrain,BHR,71.681,..,..,..,..,..,70.678,..,1.399,..,..,4.860858272,4.222105997
2022,YR2022,Bangladesh,BGD,58.754,..,..,..,..,..,55.993,..,4.699,..,..,7.099828776,5.954844841
2022,YR2022,Barbados,BRB,60.969,..,..,..,..,..,55.968,..,8.203,..,..,9.998995328,9.829096122
2022,YR2022,Belarus,BLR,63.069,70.21,..,..,..,..,60.439,67.7,4.17,3.57,..,-4.697449707,-3.725826822
2022,YR2022,Belgium,BEL,54.934,55.09,..,..,..,..,51.841,52.03,5.631,5.56,..,3.247837207,2.571040719
2022,YR2022,Belize,BLZ,64.884,..,..,..,..,..,58.599,..,9.687,..,..,12.12874526,10.6786901
2022,YR2022,Benin,BEN,62.588,..,..,..,..,..,61.553,..,1.654,..,..,6.253244914,3.420679455
2022,YR2022,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,2.927112949,3.302972204
2022,YR2022,Bhutan,BTN,61.874,63.09,..,..,..,..,59.644,59.34,3.604,5.95,..,..,..
2022,YR2022,Bolivia,BOL,69.339,78.27,..,..,..,..,66.275,75.49,4.419,3.55,..,3.070054644,1.850510107
2022,YR2022,Bosnia and Herzegovina,BIH,49.632,51.19,..,..,..,..,42.657,44.71,14.053,12.66,..,3.896807742,5.099057811
2022,YR2022,Botswana,BWA,64.963,64.6,..,..,..,..,51.526,49.35,20.684,23.62,..,5.782349221,4.098346998
2022,YR2022,Brazil,BRA,63.134,63.35,..,..,..,..,57.161,57.5,9.461,9.23,..,2.900530615,2.42870176
2022,YR2022,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..
2022,YR2022,Brunei Darussalam,BRN,64.18,..,..,..,..,..,59.557,..,7.203,..,..,-1.62833154,-2.423407698
2022,YR2022,Bulgaria,BGR,56.299,56.57,..,..,..,..,53.821,54.16,4.402,4.27,..,3.361252752,9.958463513
2022,YR2022,Burkina Faso,BFA,65.553,..,..,..,..,..,62.161,..,5.175,..,..,1.47930064,-1.085587186
2022,YR2022,Burundi,BDI,79.734,..,..,..,..,..,78.92,..,1.02,..,..,1.848999999,-0.824628147
2022,YR2022,Cabo Verde,CPV,56.131,..,..,..,..,..,48.514,..,13.57,..,..,17.71418117,16.67744523
2022,YR2022,Cambodia,KHM,75.713,..,..,..,..,..,75.44,..,0.361,..,..,5.16246,4.0409653
2022,YR2022,Cameroon,CMR,71.771,..,..,..,..,..,68.899,..,4.001,..,..,3.540977863,0.88552214
2022,YR2022,Canada,CAN,64.946,65.44,..,..,..,..,61.562,61.98,5.209,5.28,..,3.396202279,1.52799048
2022,YR2022,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..
2022,YR2022,Central African Republic,CAF,70.584,..,..,..,..,..,66.092,..,6.363,..,..,0,-2.186536142
2022,YR2022,Chad,TCD,59.562,..,..,..,..,..,58.721,..,1.412,..,..,2.235979675,-0.899603181
2022,YR2022,Channel Islands,CHI,58.814,..,..,..,..,..,54.746,..,6.916,..,..,..,..
2022,YR2022,Chile,CHL,58.994,60.14,..,..,..,..,54.402,55.18,7.784,8.25,..,2.440403398,1.862723415
2022,YR2022,China,CHN,66.902,..,..,..,..,..,63.634,..,4.886,..,..,2.990804598,3.004296763
2022,YR2022,Colombia,COL,63.305,63.16,..,..,..,..,56.515,56.5,10.726,10.55,..,7.495775781,6.755026326
2022,YR2022,Comoros,COM,44.162,..,..,..,..,..,40.271,..,8.811,..,..,2.387678485,0.534046631
2022,YR2022,"Congo, Dem. Rep.",COD,66.233,..,..,..,..,..,62.929,..,4.987,..,..,8.924447851,5.496328553
2022,YR2022,"Congo, Rep.",COG,67.591,..,..,..,..,..,52.859,..,21.795,..,..,1.547952897,-0.741697272
2022,YR2022,Costa Rica,CRI,61.388,61.49,..,..,..,..,54.358,54.53,11.453,11.32,..,4.305015798,3.764005009
2022,YR2022,Cote d'Ivoire,CIV,65.454,..,..,..,..,..,63.728,..,2.637,..,..,6.741330002,4.155127568
2022,YR2022,Croatia,HRV,52.158,52.3,..,..,..,..,48.64,48.66,6.746,6.96,..,6.331336296,7.021082899
2022,YR2022,Cuba,CUB,54.572,..,..,..,..,..,53.815,..,1.386,..,..,..,..
2022,YR2022,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..
2022,YR2022,Cyprus,CYP,64.165,65.09,..,..,..,..,59.688,60.68,6.976,6.78,..,5.632148019,4.619015636
2022,YR2022,Czechia,CZE,60.141,59.91,..,..,..,..,58.715,58.58,2.37,2.22,..,2.460919243,2.263309069
2022,YR2022,Denmark,DNK,63.212,63.37,..,..,..,..,60.575,60.56,4.172,4.43,..,3.819017747,3.00465121
2022,YR2022,Djibouti,DJI,31.387,..,..,..,..,..,22.621,..,27.929,..,..,3,1.594747375
2022,YR2022,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,5.938928276,5.465577001
2022,YR2022,Dominican Republic,DOM,64.48,..,..,..,..,..,59.888,..,7.121,..,..,4.858324033,3.822256103
2022,YR2022,Ecuador,ECU,66.378,64.99,..,..,..,..,63.752,62.54,3.955,3.76,..,2.947668633,1.785208105
2022,YR2022,"Egypt, Arab Rep.",EGY,41.824,..,..,..,..,..,38.913,..,6.959,..,..,6.587845609,4.928456185
2022,YR2022,El Salvador,SLV,58.87,60.49,..,..,..,..,56.62,58.67,3.822,3,..,2.600239918,2.240367876
2022,YR2022,Equatorial Guinea,GNQ,55.03,..,..,..,..,..,50.249,..,8.689,..,..,3.145798294,0.655260082
2022,YR2022,Eritrea,ERI,77.596,..,..,..,..,..,72.46,..,6.618,..,..,..,..
2022,YR2022,Estonia,EST,65.142,65.64,..,..,..,..,61.331,61.99,5.851,5.57,..,-1.287411341,-2.303041826
2022,YR2022,Eswatini,SWZ,50.482,..,..,..,..,..,38.17,..,24.389,..,..,3.914540977,3.101761453
2022,YR2022,Ethiopia,ETH,80.583,..,..,..,..,..,77.345,..,4.018,..,..,5.31709603,2.673584075
2022,YR2022,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..
2022,YR2022,Fiji,FJI,56.692,..,..,..,..,..,54.235,..,4.334,..,..,16.12485102,15.48088283
2022,YR2022,Finland,FIN,59.891,61.13,..,..,..,..,55.818,57.02,6.801,6.72,..,2.083775209,1.792360795
2022,YR2022,France,FRA,56.265,56.18,..,..,..,..,52.076,52.07,7.445,7.31,..,2.562393564,2.281547291
2022,YR2022,French Polynesia,PYF,55.924,..,..,..,..,..,48.599,..,13.098,..,..,..,..
2022,YR2022,Gabon,GAB,47.654,..,..,..,..,..,37.423,..,21.469,..,..,3.036941861,0.974772837
2022,YR2022,"Gambia, The",GMB,61.484,..,..,..,..,..,58.545,..,4.78,..,..,4.92372751,2.36165777
2022,YR2022,Georgia,GEO,63.774,..,..,..,..,..,56.561,..,11.311,..,..,10.10871994,9.993287504
2022,YR2022,Germany,DEU,61.533,61.26,..,..,..,..,59.694,59.34,2.989,3.14,..,1.78520821,0.715380074
2022,YR2022,Ghana,GHA,68.83,..,..,..,..,..,66.168,..,3.867,..,..,3.239706263,1.257188422
2022,YR2022,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..
2022,YR2022,Greece,GRC,51.65,52.25,..,..,..,..,45.368,45.75,12.162,12.43,..,5.913708309,6.662364124
2022,YR2022,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..
2022,YR2022,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,5.80000089,5.10162878
2022,YR2022,Guam,GUM,62.112,..,..,..,..,..,58.302,..,6.134,..,..,..,..
2022,YR2022,Guatemala,GTM,58.666,60.24,..,..,..,..,57.158,58.4,2.569,3.05,..,4.118004169,2.629583197
2022,YR2022,Guinea,GIN,52.367,..,..,..,..,..,49.357,..,5.749,..,..,4.7,2.226401544
2022,YR2022,Guinea-Bissau,GNB,55.921,..,..,..,..,..,53.918,..,3.583,..,..,3.500049592,1.295673323
2022,YR2022,Guyana,GUY,50.105,..,..,..,..,..,43.913,..,12.358,..,..,57.80022,56.98870768
2022,YR2022,Haiti,HTI,65.576,..,..,..,..,..,55.847,..,14.836,..,..,-1.681983975,-2.848281313
2022,YR2022,Honduras,HND,63.244,..,..,..,..,..,58.754,..,7.099,..,..,3.997949815,2.457696882
2022,YR2022,"Hong Kong SAR, China",HKG,59.036,58.21,..,..,..,..,56.05,55.7,5.058,4.32,..,-3.476329865,-2.595987112
2022,YR2022,Hungary,HUN,59.706,60.34,..,..,..,..,57.663,58.16,3.423,3.61,..,4.577905769,4.862863811
2022,YR2022,Iceland,ISL,75.329,74.6,..,..,..,..,72.46,71.78,3.809,3.79,..,6.444566325,3.83013838
2022,YR2022,India,IND,49.487,..,..,..,..,..,45.859,..,7.33,..,..,7.002951544,6.277403814
2022,YR2022,Indonesia,IDN,66.613,67.02,..,..,..,..,64.246,64.7,3.554,3.46,..,5.308595005,4.640376802
2022,YR2022,"Iran, Islamic Rep.",IRN,42.58,..,..,..,..,..,37.912,..,10.964,..,..,2.749166141,2.021470017
2022,YR2022,Iraq,IRQ,40.367,..,..,..,..,..,34.091,..,15.547,..,..,7.008745223,4.693956362
2022,YR2022,Ireland,IRL,65.537,64.84,..,..,..,..,62.678,61.94,4.362,4.48,..,11.9695803,10.78488344
2022,YR2022,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..
2022,YR2022,Israel,ISR,63.623,..,..,..,..,..,61.412,..,3.476,..,..,6.464668446,4.392360752
2022,YR2022,Italy,ITA,49.44,49.1,..,..,..,..,45.438,45.14,8.094,8.07,..,3.674683255,4.120020347
2022,YR2022,Jamaica,JAM,69.395,..,..,..,..,..,65.198,..,6.049,..,..,4.2,4.211719555
2022,YR2022,Japan,JPN,62.335,62.5,..,..,..,..,60.689,60.91,2.641,2.6,..,1.028624866,1.478038986
2022,YR2022,Jordan,JOR,39.683,..,..,..,..,..,32.59,..,17.874,..,..,2.503796384,1.254127453
2022,YR2022,Kazakhstan,KAZ,69.795,68.7,..,..,..,..,66.299,..,5.008,4.86,..,3.2,-0.066009594
2022,YR2022,Kenya,KEN,74.363,..,..,..,..,..,70.271,..,5.502,..,..,4.846634856,2.863571211
2022,YR2022,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,1.5625,-0.262393128
2022,YR2022,"Korea, Dem. People's Rep.",PRK,74.878,..,..,..,..,..,72.66,..,2.962,..,..,..,..
2022,YR2022,"Korea, Rep.",KOR,63.967,64.21,..,..,..,..,62.184,62.37,2.788,2.86,..,2.560537432,2.792482087
2022,YR2022,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,3.511706692,4.924753387
2022,YR2022,Kuwait,KWT,71.496,..,..,..,..,..,69.721,..,2.482,..,..,8.177755846,7.70238295
2022,YR2022,Kyrgyz Republic,KGZ,59.46,..,..,..,..,..,56.744,..,4.567,..,..,7.022208826,5.268210577
2022,YR2022,Lao PDR,LAO,58.853,..,..,..,..,..,57.303,..,2.633,..,..,2.707426527,1.283090294
2022,YR2022,Latvia,LVA,61.084,61.14,..,..,..,..,57.156,56.98,6.429,6.81,..,1.976185961,2.036341427
2022,YR2022,Lebanon,LBN,46.86,..,..,..,..,..,40.94,..,12.635,..,..,..,..
2022,YR2022,Lesotho,LSO,64.334,..,..,..,..,..,52.729,..,18.039,..,..,0.591917768,-0.4712703
2022,YR2022,Liberia,LBR,76.592,..,..,..,..,..,73.809,..,3.634,..,..,4.808113461,2.648477888
2022,YR2022,Libya,LBY,47.471,..,..,..,..,..,37.654,..,20.68,..,..,-1.236981944,-2.354229778
2022,YR2022,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..
2022,YR2022,Lithuania,LTU,62.929,62.89,..,..,..,..,59.425,59.14,5.569,5.96,..,1.887795395,0.731136946
2022,YR2022,Luxembourg,LUX,61.542,61.56,..,..,..,..,58.65,58.74,4.698,4.58,..,1.548714616,-0.122505705
2022,YR2022,"Macao SAR, China",MAC,68.917,..,..,..,..,..,67.107,..,2.627,..,..,-26.76142266,-27.66335638
2022,YR2022,Madagascar,MDG,85.901,..,..,..,..,..,84.061,..,2.142,..,..,3.796204884,1.356343073
2022,YR2022,Malawi,MWI,67.634,..,..,..,..,..,63.837,..,5.614,..,..,0.92343629,-1.626565784
2022,YR2022,Malaysia,MYS,65.959,..,..,..,..,..,63.498,..,3.73,..,..,8.694343203,7.527444742
2022,YR2022,Maldives,MDV,63.507,..,..,..,..,..,60.406,..,4.883,..,..,12.29948647,11.79993645
2022,YR2022,Mali,MLI,67.503,..,..,..,..,..,65.639,..,2.762,..,..,3.687484098,0.527298959
2022,YR2022,Malta,MLT,63.522,64.49,..,..,..,..,61.735,62.6,2.813,2.92,..,6.851011256,5.854597716
2022,YR2022,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,1.499997063,2.674465984
2022,YR2022,Mauritania,MRT,40.84,..,..,..,..,..,36.303,..,11.109,..,..,5.199999994,2.508660488
2022,YR2022,Mauritius,MUS,58.538,..,..,..,..,..,54.304,..,7.234,..,..,8.690735124,9.018824507
2022,YR2022,Mexico,MEX,60.984,59.75,..,..,..,..,58.967,57.8,3.308,3.26,..,3.06238019,2.41655401
2022,YR2022,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,-0.619574793,-1.518807294
2022,YR2022,Moldova,MDA,41.674,72.53,..,..,..,..,40.725,71.87,2.278,0.91,..,-5.948036793,-5.123709824
2022,YR2022,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..
2022,YR2022,Mongolia,MNG,59.397,60.54,..,..,..,..,54.498,56.78,8.247,6.21,..,4.845908203,3.285297774
2022,YR2022,Montenegro,MNE,56.583,..,..,..,..,..,47.868,..,15.402,..,..,6.093776357,6.619287151
2022,YR2022,Morocco,MAR,45.573,44.3,..,..,..,..,40.791,39.1,10.494,..,..,1.079969491,0.038733276
2022,YR2022,Mozambique,MOZ,78.484,..,..,..,..,..,75.418,..,3.906,..,..,4.148414532,1.329239683
2022,YR2022,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,3.002678341,2.277920312
2022,YR2022,Namibia,NAM,58.866,..,..,..,..,..,46.595,..,20.846,..,..,4.560293968,3.058860786
2022,YR2022,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,2.362204724,1.093585673
2022,YR2022,Nepal,NPL,40.05,..,..,..,..,..,35.597,..,11.119,..,..,5.613193165,3.840994768
2022,YR2022,Netherlands,NLD,66.093,67.93,..,..,..,..,63.754,65.53,3.538,3.52,..,4.478240001,3.474680351
2022,YR2022,New Caledonia,NCL,56.92,..,..,..,..,..,49.937,..,12.267,..,..,..,..
2022,YR2022,New Zealand,NZL,70.939,71.31,..,..,..,..,68.632,68.97,3.253,3.3,..,2.156979776,1.903785334
2022,YR2022,Nicaragua,NIC,66.049,..,..,..,..,..,62.374,..,5.565,..,..,3.751102566,2.290008706
2022,YR2022,Niger,NER,73.455,..,..,..,..,..,73.063,..,0.534,..,..,11.50000492,7.435939338
2022,YR2022,Nigeria,NGA,58.867,..,..,..,..,..,55.476,..,5.761,..,..,3.251681408,0.823296498
2022,YR2022,North Macedonia,MKD,54.397,53,..,..,..,..,46.193,45.35,15.081,14.43,..,2.146656473,2.514650297
2022,YR2022,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..
2022,YR2022,Norway,NOR,65.562,66.08,..,..,..,..,63.484,63.95,3.171,3.23,..,3.280557654,2.356845566
2022,YR2022,Oman,OMN,67.175,..,..,..,..,..,65.613,..,2.327,..,..,4.311253509,3.038743644
2022,YR2022,Pakistan,PAK,52.749,..,..,..,..,..,49.365,..,6.416,..,..,6.188155474,4.196664289
2022,YR2022,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..
2022,YR2022,Panama,PAN,65.984,62.94,..,..,..,..,60.185,57.73,8.789,8.28,..,10.8093662,9.368782939
2022,YR2022,Papua New Guinea,PNG,47.074,..,..,..,..,..,45.778,..,2.753,..,..,4.599999979,2.607729817
2022,YR2022,Paraguay,PRY,71.075,70.58,..,..,..,..,66.181,65.81,6.886,6.75,..,0.075439465,-1.060174073
2022,YR2022,Peru,PER,72.065,72.51,..,..,..,..,69.427,69.72,3.661,3.85,..,2.683871435,1.676269608
2022,YR2022,Philippines,PHL,58.371,..,..,..,..,..,57.065,..,2.238,..,..,7.570332488,6.0076999
2022,YR2022,Poland,POL,58.315,57.44,..,..,..,..,56.797,55.78,2.602,2.89,..,4.874023579,5.392019451
2022,YR2022,Portugal,PRT,58.701,58.62,..,..,..,..,55.308,55.09,5.781,6.01,..,6.685751184,6.132124565
2022,YR2022,Puerto Rico,PRI,40.945,..,..,..,..,..,38.5,..,5.971,6,..,3.360972555,4.673248816
2022,YR2022,Qatar,QAT,88.29,87.43,..,..,..,..,88.206,..,0.095,0.13,..,4.827689101,4.559816888
2022,YR2022,Romania,ROU,52.102,51.83,..,..,..,..,49.27,48.92,5.436,5.61,..,4.792190351,5.69443511
2022,YR2022,Russian Federation,RUS,..,62.24,..,..,..,..,..,59.84,..,3.87,..,-2.069711525,-2.162417837
2022,YR2022,Rwanda,RWA,54.902,60.16,..,..,..,..,47.76,51.09,13.009,15.08,..,8.157487721,5.685991379
2022,YR2022,Samoa,WSM,53.801,..,..,..,..,..,48.252,..,10.313,..,..,-6.022011172,-7.550967489
2022,YR2022,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..
2022,YR2022,Sao Tome and Principe,STP,53.766,..,..,..,..,..,45.53,..,15.318,..,..,0.927137395,-0.969518678
2022,YR2022,Saudi Arabia,SAU,59.023,61.06,..,..,..,..,55.697,57.65,5.635,5.59,..,8.744153628,7.374954355
2022,YR2022,Senegal,SEN,51.276,..,..,..,..,..,49.515,..,3.434,..,..,4.153856494,1.50900297
2022,YR2022,Serbia,SRB,56.465,58.26,..,..,..,..,51.116,53.2,9.473,8.68,..,2.251448565,3.374369807
2022,YR2022,Seychelles,SYC,..,..,..,..,..,..,..,..,..,..,..,8.800000173,7.927947403
2022,YR2022,Sierra Leone,SLE,53.331,..,..,..,..,..,51.393,..,3.635,..,..,3.500741707,1.274825546
2022,YR2022,Singapore,SGP,70.284,69.97,..,..,..,..,68.345,67.46,2.758,3.59,..,3.646972071,0.273797564
2022,YR2022,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,9.7,8.327138215
2022,YR2022,Slovak Republic,SVK,61.752,61.54,..,..,..,..,57.989,57.76,6.094,6.14,..,1.66870294,1.958730274
2022,YR2022,Slovenia,SVN,59.242,58.94,..,..,..,..,56.766,56.58,4.18,4.01,..,5.374552654,5.341921867
2022,YR2022,Solomon Islands,SLB,83.635,..,..,..,..,..,82.345,..,1.543,..,..,-4.062439403,-6.237705663
2022,YR2022,Somalia,SOM,33.967,..,..,..,..,..,27.157,..,20.047,..,..,4.798778989,1.630966535
2022,YR2022,South Africa,ZAF,56.805,56.94,..,..,..,..,39.874,40.52,29.806,28.84,..,2.042299353,1.187663214
2022,YR2022,South Sudan,SSD,70.929,..,..,..,..,..,61.726,..,12.975,..,..,..,..
2022,YR2022,Spain,ESP,57.781,57.89,..,..,..,..,50.264,50.41,13.009,12.92,..,5.451739623,5.01039069
2022,YR2022,Sri Lanka,LKA,50.904,..,..,..,..,..,47.49,..,6.705,..,..,-7.823977326,-7.927868069
2022,YR2022,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,9,8.883353967
2022,YR2022,St. Lucia,LCA,69.487,69.89,..,..,..,..,57.422,58.87,17.362,15.77,..,15.4,15.26782611
2022,YR2022,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..
2022,YR2022,St. Vincent and the Grenadines,VCT,64.19,..,..,..,..,..,52.01,..,18.975,..,..,4.952993284,5.340705885
2022,YR2022,Sudan,SDN,48.763,..,..,..,..,..,39.63,..,18.73,..,..,-0.95340703,-3.524967663
2022,YR2022,Suriname,SUR,55.204,..,..,..,..,..,50.435,..,8.639,..,..,1.88771872,1.054370688
2022,YR2022,Sweden,SWE,64.813,67.05,..,..,..,..,60.044,62.1,7.358,7.39,..,2.64221674,1.946023171
2022,YR2022,Switzerland,CHE,67.441,66.64,..,..,..,..,64.608,63.77,4.202,4.3,..,2.05923242,1.287236846
2022,YR2022,Syrian Arab Republic,SYR,44.309,..,..,..,..,..,40.051,..,9.61,..,..,..,..
2022,YR2022,Tajikistan,TJK,41.197,..,..,..,..,..,37.972,..,7.828,..,..,8,5.800205711
2022,YR2022,Tanzania,TZA,82.598,..,..,..,..,..,80.317,..,2.762,..,..,4.558027339,1.527011137
2022,YR2022,Thailand,THA,66.432,67.54,..,..,..,..,65.859,66.9,0.862,0.94,..,2.594733433,2.457466869
2022,YR2022,Timor-Leste,TLS,66.956,..,..,..,..,..,63.699,..,4.864,..,..,-17.49119431,-18.74325518
2022,YR2022,Togo,TGO,58.024,..,..,..,..,..,55.665,..,4.066,..,..,5.810539956,3.372713245
2022,YR2022,Tonga,TON,53.322,..,..,..,..,..,51.716,..,3.011,..,..,..,..
2022,YR2022,Trinidad and Tobago,TTO,54.71,..,..,..,..,..,52.531,..,3.982,..,..,2.480951736,2.120772667
2022,YR2022,Tunisia,TUN,45.735,..,..,..,..,..,38.361,..,16.124,..,..,2.521761449,1.748698598
2022,YR2022,Turkiye,TUR,52.55,53.08,..,..,..,..,47.279,47.55,10.03,10.43,..,5.56586004,4.865927992
2022,YR2022,Turkmenistan,TKM,46.233,..,..,..,..,..,43.912,..,5.019,..,..,..,..
2022,YR2022,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,-0.499484665,-1.78180319
2022,YR2022,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,0.677334628,-0.283870476
2022,YR2022,Uganda,UGA,69.746,..,..,..,..,..,66.761,..,4.28,..,..,4.650133712,1.558648587
2022,YR2022,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,..,-29.1,-17.12742417
2022,YR2022,United Arab Emirates,ARE,82.209,..,..,..,..,..,79.945,..,2.754,..,..,7.411103202,6.546638235
2022,YR2022,United Kingdom,GBR,62.345,..,..,..,..,..,60.118,..,3.571,..,..,4.101621381,4.186941875
2022,YR2022,United States,USA,61.891,62.24,..,..,..,..,59.656,59.96,3.611,3.65,..,2.061593119,1.676971297
2022,YR2022,Uruguay,URY,63.456,63.22,..,..,..,..,58.48,58.24,7.841,7.87,..,4.921874463,5.028120769
2022,YR2022,Uzbekistan,UZB,56.436,..,..,..,..,..,53.047,..,6.006,..,..,5.668817055,3.49604367
2022,YR2022,Vanuatu,VUT,69.122,..,..,..,..,..,67.678,..,2.089,..,..,1.848971065,-0.520979743
2022,YR2022,"Venezuela, RB",VEN,52.744,..,..,..,..,..,49.934,..,5.328,..,..,..,..
2022,YR2022,Viet Nam,VNM,73.424,73.08,..,..,..,..,72.012,71.96,1.923,1.54,..,8.019798458,7.228984384
2022,YR2022,Virgin Islands (U.S.),VIR,53.201,..,..,..,..,..,46.613,..,12.382,..,..,..,..
2022,YR2022,West Bank and Gaza,PSE,44.495,44.99,..,..,..,..,33.05,34,25.724,24.42,..,3.93297696,1.442370745
2022,YR2022,"Yemen, Rep.",YEM,38.337,..,..,..,..,..,33.127,..,13.59,..,..,..,..
2022,YR2022,Zambia,ZMB,60.662,..,..,..,..,..,56.943,..,6.131,..,..,4.744942494,1.895517752
2022,YR2022,Zimbabwe,ZWE,66.061,..,..,..,..,..,60.812,..,7.945,..,..,3.4,1.328184336
2022,YR2022,Africa Eastern and Southern,AFE,69.99799174,..,..,..,..,..,64.45621391,..,7.916835364,..,..,3.404851577,0.84250664
2022,YR2022,Africa Western and Central,AFW,61.83483892,..,..,..,..,..,58.90268998,..,4.7421746,..,..,3.762758491,1.192667681
2022,YR2022,Arab World,ARB,45.95992907,..,..,..,..,..,41.05872993,..,10.6640194,..,..,5.962745078,4.101065601
2022,YR2022,Caribbean small states,CSS,62.54164028,..,..,..,..,..,57.89372185,..,7.432033444,..,..,12.567807,12.21383716
2022,YR2022,Central Europe and the Baltics,CEB,57.58328816,57.25510567,..,..,..,..,55.36647555,54.9594032,3.849528062,4.003967587,..,4.048028787,4.836206122
2022,YR2022,Early-demographic dividend,EAR,54.22936658,..,..,..,..,..,50.57143847,..,6.744943167,..,..,5.503577122,4.406135233
2022,YR2022,East Asia & Pacific,EAS,66.34352141,..,..,..,..,..,63.62951888,..,4.091704472,..,..,2.846120339,2.631936826
2022,YR2022,East Asia & Pacific (excluding high income),EAP,66.76882571,..,..,..,..,..,63.94888953,..,4.224366301,..,..,3.411203883,3.144859744
2022,YR2022,East Asia & Pacific (IDA & IBRD countries),TEA,66.66470695,..,..,..,..,..,63.83704213,..,4.242571524,..,..,3.4111978,3.146340569
2022,YR2022,Euro area,EMU,57.56083141,57.55554527,..,..,..,..,53.69315336,53.67504454,6.719189091,6.740702113,..,3.480419029,3.044508017
2022,YR2022,Europe & Central Asia,ECS,57.83291542,58.73548456,..,..,..,..,54.20837086,54.97123563,6.267068773,..,..,3.13168211,3.443999978
2022,YR2022,Europe & Central Asia (excluding high income),ECA,..,60.06367349,..,..,..,..,..,55.97112233,..,..,..,0.75325374,1.77835658
2022,YR2022,Europe & Central Asia (IDA & IBRD countries),TEC,..,59.21044503,..,..,..,..,..,55.43898876,..,..,..,1.606188714,2.586596984
2022,YR2022,European Union,EUU,57.67456943,57.65234789,..,..,..,..,54.16156549,54.10717383,6.090948803,6.143260432,..,3.540267195,3.36084528
2022,YR2022,Fragile and conflict affected situations,FCS,61.60123221,..,..,..,..,..,57.47484235,..,6.698456614,..,..,1.098216534,-0.620398953
